prob_pred_bin_mean,prob_true_frac
0.046545480438081745,0.0625
0.1427586939115438,0.16883116883116883
0.2321429224503604,0.0
0.36092882258726133,0.35294117647058826
0.43149444733187625,0.4375
0.5573020558050354,0.625
0.6634749312729319,0.6666666666666666
0.771983431096649,0.7777777777777778
0.8498447051268307,1.0
0.9630485414641416,0.9230769230769231
