prob_pred_bin_mean,prob_true_frac
0.08212604779167673,0.06666666666666667
0.13779322323557164,0.1836734693877551
0.2427436233973282,0.1875
0.35800403615487286,0.08333333333333333
0.4514719638491621,0.6428571428571429
0.5636893674684097,0.3333333333333333
0.6408279313622399,0.8333333333333334
0.7516012432628686,0.8461538461538461
0.8515414388836178,1.0
0.9416430981292466,0.9
