prob_pred_bin_mean,prob_true_frac
0.07979967714514882,0.0
0.14382763513731786,0.16666666666666666
0.2509537577418999,0.17647058823529413
0.3589918507941245,0.07692307692307693
0.4475694785139942,0.6428571428571429
0.5550532462488157,0.4666666666666667
0.6446850400102887,0.75
0.7402436729979821,0.9166666666666666
0.8376427355359091,1.0
0.9237939813411081,0.875
